Identifiant arc;Libelle;Date et heure de comptage;Débit horaire;Taux d'occupation;Etat trafic;Identifiant noeud amont;Libelle noeud amont;Identifiant noeud aval;Libelle noeud aval;Etat arc;Date debut dispo data;Date fin dispo data;geo_point_2d;geo_shape
1978;4_Septembre;2022-10-07T12:00:00+02:00;728.0;15.75556;Pré-saturé;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501499116, 48.86917459956633], [2.3400300783090406, 48.86889482588374]], ""type"": ""LineString""}"
1978;4_Septembre;2022-06-12T23:00:00+02:00;408.0;5.48778;Fluide;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501, 48.8691745996], [2.3400300783, 48.8688948259]], ""type"": ""LineString""}"
1978;4_Septembre;2022-06-12T19:00:00+02:00;677.0;8.58333;Fluide;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501, 48.8691745996], [2.3400300783, 48.8688948259]], ""type"": ""LineString""}"
1978;4_Septembre;2022-06-12T18:00:00+02:00;540.0;6.07445;Fluide;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501, 48.8691745996], [2.3400300783, 48.8688948259]], ""type"": ""LineString""}"
1978;4_Septembre;2022-06-12T17:00:00+02:00;538.0;6.51611;Fluide;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501, 48.8691745996], [2.3400300783, 48.8688948259]], ""type"": ""LineString""}"
1978;4_Septembre;2022-06-12T11:00:00+02:00;259.0;3.36389;Fluide;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501, 48.8691745996], [2.3400300783, 48.8688948259]], ""type"": ""LineString""}"
1978;4_Septembre;2022-06-12T10:00:00+02:00;226.0;2.84222;Fluide;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501, 48.8691745996], [2.3400300783, 48.8688948259]], ""type"": ""LineString""}"
1978;4_Septembre;2022-06-12T09:00:00+02:00;128.0;1.33722;Fluide;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501, 48.8691745996], [2.3400300783, 48.8688948259]], ""type"": ""LineString""}"
1978;4_Septembre;2022-06-12T08:00:00+02:00;116.0;1.61945;Fluide;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501, 48.8691745996], [2.3400300783, 48.8688948259]], ""type"": ""LineString""}"
1978;4_Septembre;2022-06-12T07:00:00+02:00;108.0;26.01167;Pré-saturé;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501, 48.8691745996], [2.3400300783, 48.8688948259]], ""type"": ""LineString""}"
1978;4_Septembre;2022-06-12T06:00:00+02:00;197.0;2.95111;Fluide;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501, 48.8691745996], [2.3400300783, 48.8688948259]], ""type"": ""LineString""}"
1978;4_Septembre;2022-06-12T05:00:00+02:00;275.0;4.07667;Fluide;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501, 48.8691745996], [2.3400300783, 48.8688948259]], ""type"": ""LineString""}"
1978;4_Septembre;2022-06-12T03:00:00+02:00;555.0;8.61167;Fluide;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501, 48.8691745996], [2.3400300783, 48.8688948259]], ""type"": ""LineString""}"
1978;4_Septembre;2022-06-12T02:00:00+02:00;630.0;10.76889;Fluide;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501, 48.8691745996], [2.3400300783, 48.8688948259]], ""type"": ""LineString""}"
1978;4_Septembre;2022-06-12T01:00:00+02:00;609.0;9.89333;Fluide;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501, 48.8691745996], [2.3400300783, 48.8688948259]], ""type"": ""LineString""}"
1978;4_Septembre;2022-03-01T23:00:00+01:00;427.0;3.89889;Fluide;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501, 48.8691745996], [2.3400300783, 48.8688948259]], ""type"": ""LineString""}"
1978;4_Septembre;2022-05-04T00:00:00+02:00;471.0;6.31612;Fluide;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501, 48.8691745996], [2.3400300783, 48.8688948259]], ""type"": ""LineString""}"
1978;4_Septembre;2022-05-03T22:00:00+02:00;492.0;6.01556;Fluide;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501, 48.8691745996], [2.3400300783, 48.8688948259]], ""type"": ""LineString""}"
1978;4_Septembre;2022-05-03T20:00:00+02:00;955.0;10.33389;Fluide;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501, 48.8691745996], [2.3400300783, 48.8688948259]], ""type"": ""LineString""}"
1978;4_Septembre;2022-05-03T19:00:00+02:00;841.0;9.86612;Fluide;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501, 48.8691745996], [2.3400300783, 48.8688948259]], ""type"": ""LineString""}"
1978;4_Septembre;2022-05-03T18:00:00+02:00;806.0;10.22222;Fluide;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501, 48.8691745996], [2.3400300783, 48.8688948259]], ""type"": ""LineString""}"
1978;4_Septembre;2022-05-03T16:00:00+02:00;748.0;12.48944;Fluide;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501, 48.8691745996], [2.3400300783, 48.8688948259]], ""type"": ""LineString""}"
1978;4_Septembre;2022-05-03T15:00:00+02:00;762.0;10.74056;Fluide;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501, 48.8691745996], [2.3400300783, 48.8688948259]], ""type"": ""LineString""}"
1978;4_Septembre;2022-05-03T14:00:00+02:00;756.0;10.70833;Fluide;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501, 48.8691745996], [2.3400300783, 48.8688948259]], ""type"": ""LineString""}"
1978;4_Septembre;2022-05-03T12:00:00+02:00;741.0;12.45556;Fluide;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501, 48.8691745996], [2.3400300783, 48.8688948259]], ""type"": ""LineString""}"
1978;4_Septembre;2022-05-03T11:00:00+02:00;675.0;11.73778;Fluide;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501, 48.8691745996], [2.3400300783, 48.8688948259]], ""type"": ""LineString""}"
1978;4_Septembre;2022-05-03T09:00:00+02:00;574.0;9.62167;Fluide;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501, 48.8691745996], [2.3400300783, 48.8688948259]], ""type"": ""LineString""}"
1978;4_Septembre;2022-05-03T08:00:00+02:00;343.0;6.22333;Fluide;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501, 48.8691745996], [2.3400300783, 48.8688948259]], ""type"": ""LineString""}"
1978;4_Septembre;2022-05-03T07:00:00+02:00;184.0;3.17056;Fluide;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501, 48.8691745996], [2.3400300783, 48.8688948259]], ""type"": ""LineString""}"
1978;4_Septembre;2022-05-03T05:00:00+02:00;59.0;0.81167;Fluide;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501, 48.8691745996], [2.3400300783, 48.8688948259]], ""type"": ""LineString""}"
1978;4_Septembre;2022-05-03T04:00:00+02:00;71.0;0.91944;Fluide;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501, 48.8691745996], [2.3400300783, 48.8688948259]], ""type"": ""LineString""}"
1978;4_Septembre;2022-05-03T01:00:00+02:00;245.0;3.60333;Fluide;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501, 48.8691745996], [2.3400300783, 48.8688948259]], ""type"": ""LineString""}"
1978;4_Septembre;2022-04-14T06:00:00+02:00;114.0;1.82722;Fluide;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501, 48.8691745996], [2.3400300783, 48.8688948259]], ""type"": ""LineString""}"
1978;4_Septembre;2022-05-09T22:00:00+02:00;452.0;4.45833;Fluide;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501, 48.8691745996], [2.3400300783, 48.8688948259]], ""type"": ""LineString""}"
1978;4_Septembre;2022-08-03T13:00:00+02:00;694.0;12.03222;Fluide;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501, 48.8691745996], [2.3400300783, 48.8688948259]], ""type"": ""LineString""}"
1978;4_Septembre;2022-08-03T12:00:00+02:00;640.0;10.22056;Fluide;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501, 48.8691745996], [2.3400300783, 48.8688948259]], ""type"": ""LineString""}"
1978;4_Septembre;2022-08-03T11:00:00+02:00;619.0;9.84833;Fluide;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501, 48.8691745996], [2.3400300783, 48.8688948259]], ""type"": ""LineString""}"
1978;4_Septembre;2022-08-03T10:00:00+02:00;593.0;9.06667;Fluide;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501, 48.8691745996], [2.3400300783, 48.8688948259]], ""type"": ""LineString""}"
1978;4_Septembre;2022-08-03T09:00:00+02:00;422.0;6.62056;Fluide;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501, 48.8691745996], [2.3400300783, 48.8688948259]], ""type"": ""LineString""}"
1978;4_Septembre;2022-08-03T07:00:00+02:00;174.0;3.13944;Fluide;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501, 48.8691745996], [2.3400300783, 48.8688948259]], ""type"": ""LineString""}"
1978;4_Septembre;2022-08-03T05:00:00+02:00;52.0;0.75667;Fluide;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501, 48.8691745996], [2.3400300783, 48.8688948259]], ""type"": ""LineString""}"
1978;4_Septembre;2022-08-03T04:00:00+02:00;81.0;1.03667;Fluide;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501, 48.8691745996], [2.3400300783, 48.8688948259]], ""type"": ""LineString""}"
1978;4_Septembre;2022-08-03T03:00:00+02:00;142.0;1.84389;Fluide;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501, 48.8691745996], [2.3400300783, 48.8688948259]], ""type"": ""LineString""}"
1978;4_Septembre;2022-08-03T02:00:00+02:00;194.0;2.31167;Fluide;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501, 48.8691745996], [2.3400300783, 48.8688948259]], ""type"": ""LineString""}"
1978;4_Septembre;2022-08-03T01:00:00+02:00;242.0;2.80111;Fluide;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501, 48.8691745996], [2.3400300783, 48.8688948259]], ""type"": ""LineString""}"
1978;4_Septembre;2022-04-04T15:00:00+02:00;755.0;10.39056;Fluide;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501, 48.8691745996], [2.3400300783, 48.8688948259]], ""type"": ""LineString""}"
1978;4_Septembre;2022-05-09T11:00:00+02:00;786.0;18.17944;Pré-saturé;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501, 48.8691745996], [2.3400300783, 48.8688948259]], ""type"": ""LineString""}"
1978;4_Septembre;2022-04-04T16:00:00+02:00;828.0;11.20056;Fluide;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501, 48.8691745996], [2.3400300783, 48.8688948259]], ""type"": ""LineString""}"
1978;4_Septembre;2022-03-01T10:00:00+01:00;688.0;12.06611;Fluide;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501, 48.8691745996], [2.3400300783, 48.8688948259]], ""type"": ""LineString""}"
1978;4_Septembre;2022-08-03T22:00:00+02:00;402.0;4.30945;Fluide;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501, 48.8691745996], [2.3400300783, 48.8688948259]], ""type"": ""LineString""}"
1978;4_Septembre;2022-08-03T21:00:00+02:00;494.0;5.22167;Fluide;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501, 48.8691745996], [2.3400300783, 48.8688948259]], ""type"": ""LineString""}"
1978;4_Septembre;2022-08-03T20:00:00+02:00;735.0;7.82167;Fluide;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501, 48.8691745996], [2.3400300783, 48.8688948259]], ""type"": ""LineString""}"
1978;4_Septembre;2022-08-03T19:00:00+02:00;714.0;7.52833;Fluide;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501, 48.8691745996], [2.3400300783, 48.8688948259]], ""type"": ""LineString""}"
1978;4_Septembre;2022-08-03T18:00:00+02:00;705.0;8.22667;Fluide;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501, 48.8691745996], [2.3400300783, 48.8688948259]], ""type"": ""LineString""}"
1978;4_Septembre;2022-08-03T17:00:00+02:00;697.0;8.54778;Fluide;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501, 48.8691745996], [2.3400300783, 48.8688948259]], ""type"": ""LineString""}"
1978;4_Septembre;2022-09-07T23:00:00+02:00;464.0;6.13889;Fluide;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501, 48.8691745996], [2.3400300783, 48.8688948259]], ""type"": ""LineString""}"
1978;4_Septembre;2022-09-07T21:00:00+02:00;731.0;11.13445;Fluide;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501, 48.8691745996], [2.3400300783, 48.8688948259]], ""type"": ""LineString""}"
1978;4_Septembre;2022-09-07T19:00:00+02:00;867.0;13.79333;Fluide;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501, 48.8691745996], [2.3400300783, 48.8688948259]], ""type"": ""LineString""}"
1978;4_Septembre;2022-09-07T17:00:00+02:00;786.0;14.35723;Fluide;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501, 48.8691745996], [2.3400300783, 48.8688948259]], ""type"": ""LineString""}"
1978;4_Septembre;2022-09-07T15:00:00+02:00;774.0;11.74778;Fluide;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501, 48.8691745996], [2.3400300783, 48.8688948259]], ""type"": ""LineString""}"
1978;4_Septembre;2022-09-07T14:00:00+02:00;757.0;11.13;Fluide;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501, 48.8691745996], [2.3400300783, 48.8688948259]], ""type"": ""LineString""}"
1978;4_Septembre;2022-11-08T14:00:00+01:00;526.0;23.76945;Pré-saturé;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501499116, 48.86917459956633], [2.3400300783090406, 48.86889482588374]], ""type"": ""LineString""}"
1978;4_Septembre;2022-05-09T13:00:00+02:00;792.0;16.47056;Pré-saturé;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501, 48.8691745996], [2.3400300783, 48.8688948259]], ""type"": ""LineString""}"
1978;4_Septembre;2022-03-01T16:00:00+01:00;695.0;14.47778;Fluide;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501, 48.8691745996], [2.3400300783, 48.8688948259]], ""type"": ""LineString""}"
1978;4_Septembre;2022-03-01T07:00:00+01:00;186.0;3.275;Fluide;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501, 48.8691745996], [2.3400300783, 48.8688948259]], ""type"": ""LineString""}"
1978;4_Septembre;2023-01-05T00:00:00+01:00;427.0;4.80889;Fluide;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.869034711790604, 2.3393194642294763;"{""coordinates"": [[2.3386088501499116, 48.86917459863191], [2.340030078309041, 48.8688948249493]], ""type"": ""LineString""}"
1978;4_Septembre;2023-01-04T20:00:00+01:00;714.0;7.67222;Fluide;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.869034711790604, 2.3393194642294763;"{""coordinates"": [[2.3386088501499116, 48.86917459863191], [2.340030078309041, 48.8688948249493]], ""type"": ""LineString""}"
1978;4_Septembre;2023-01-04T19:00:00+01:00;750.0;8.49;Fluide;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.869034711790604, 2.3393194642294763;"{""coordinates"": [[2.3386088501499116, 48.86917459863191], [2.340030078309041, 48.8688948249493]], ""type"": ""LineString""}"
1978;4_Septembre;2023-01-04T18:00:00+01:00;637.0;8.39389;Fluide;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.869034711790604, 2.3393194642294763;"{""coordinates"": [[2.3386088501499116, 48.86917459863191], [2.340030078309041, 48.8688948249493]], ""type"": ""LineString""}"
1978;4_Septembre;2023-01-04T13:00:00+01:00;;;Inconnu;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.869034711790604, 2.3393194642294763;"{""coordinates"": [[2.3386088501499116, 48.86917459863191], [2.340030078309041, 48.8688948249493]], ""type"": ""LineString""}"
1978;4_Septembre;2023-01-04T09:00:00+01:00;506.0;7.82167;Fluide;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.869034711790604, 2.3393194642294763;"{""coordinates"": [[2.3386088501499116, 48.86917459863191], [2.340030078309041, 48.8688948249493]], ""type"": ""LineString""}"
1978;4_Septembre;2023-01-04T07:00:00+01:00;200.0;3.34556;Fluide;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.869034711790604, 2.3393194642294763;"{""coordinates"": [[2.3386088501499116, 48.86917459863191], [2.340030078309041, 48.8688948249493]], ""type"": ""LineString""}"
1978;4_Septembre;2023-01-04T01:00:00+01:00;204.0;2.19834;Fluide;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.869034711790604, 2.3393194642294763;"{""coordinates"": [[2.3386088501499116, 48.86917459863191], [2.340030078309041, 48.8688948249493]], ""type"": ""LineString""}"
1978;4_Septembre;2022-10-07T00:00:00+02:00;513.0;7.98444;Fluide;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501499116, 48.86917459956633], [2.3400300783090406, 48.86889482588374]], ""type"": ""LineString""}"
1978;4_Septembre;2022-10-06T17:00:00+02:00;808.0;17.03944;Pré-saturé;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501499116, 48.86917459956633], [2.3400300783090406, 48.86889482588374]], ""type"": ""LineString""}"
1978;4_Septembre;2022-10-06T16:00:00+02:00;814.0;15.10222;Pré-saturé;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501499116, 48.86917459956633], [2.3400300783090406, 48.86889482588374]], ""type"": ""LineString""}"
1978;4_Septembre;2022-10-06T15:00:00+02:00;761.0;12.58667;Fluide;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501499116, 48.86917459956633], [2.3400300783090406, 48.86889482588374]], ""type"": ""LineString""}"
1978;4_Septembre;2022-03-02T00:00:00+01:00;395.0;4.66833;Fluide;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501, 48.8691745996], [2.3400300783, 48.8688948259]], ""type"": ""LineString""}"
1978;4_Septembre;2022-03-01T22:00:00+01:00;488.0;6.54667;Fluide;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501, 48.8691745996], [2.3400300783, 48.8688948259]], ""type"": ""LineString""}"
1978;4_Septembre;2022-04-12T17:00:00+02:00;760.0;17.87111;Pré-saturé;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501, 48.8691745996], [2.3400300783, 48.8688948259]], ""type"": ""LineString""}"
